input_id,body,mood,scene,flavor_preference,temperature_preference,limits,推荐方向,top1_recipe_id,top1_name,top1_score,top1_reason,top2_recipe_id,top2_name,top2_score,top2_reason,top3_recipe_id,top3_name,top3_score,top3_reason,manual_choice,manual_note
U0629,困倦,紧张,学校/教学楼,咖啡香、苦感、清爽,热饮,低糖,低糖热饮清爽咖啡香型,R030,芒果红茶,0.8059,匹配你的身体状态：困倦；匹配你的心情状态：紧张；匹配你的场景：学校/教学楼；匹配你的感官偏好：清爽、苦感；已考虑你的健康约束：低糖,R056,陈皮红茶,0.7935,匹配你的身体状态：困倦；匹配你的场景：学校/教学楼；匹配你的感官偏好：苦感；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,R039,茉莉花白茶,0.8331,匹配你的身体状态：困倦；匹配你的心情状态：紧张；匹配你的场景：学校/教学楼；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,,
U0630,困倦,开心,商场/商业街,清爽,冷饮,乳糖不耐慎用,乳糖不耐慎用冷饮清爽型,R083,冷萃咖啡椰子水,0.8402,匹配你的身体状态：困倦；匹配你的心情状态：开心；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：乳糖不耐慎用,R090,黑巧椰乳,0.7776,匹配你的心情状态：开心；匹配你的场景：商场/商业街；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：乳糖不耐慎用,R050,柠檬草橙子,0.7352,匹配你的心情状态：开心；匹配你的感官偏好：清爽；已考虑你的健康约束：乳糖不耐慎用,,
U0631,疲劳,紧张,学校/教学楼、地铁/公交/车站,茶香、清爽,冷饮,咖啡因敏感慎用,咖啡因敏感慎用冷饮清爽茶香型,R045,荷叶陈皮,0.7981,匹配你的身体状态：疲劳；匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R038,菊花柠檬草,0.7981,匹配你的身体状态：疲劳；匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R055,薰衣草蓝莓,0.798,匹配你的身体状态：疲劳；匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,,
U0632,疲劳、口渴,烦躁,健身房/运动场、地铁/公交/车站,清爽,冷饮,低糖,低糖冷饮清爽型,R083,冷萃咖啡椰子水,0.8072,匹配你的身体状态：口渴、疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R050,柠檬草橙子,0.7284,匹配你的身体状态：口渴；匹配你的场景：地铁/公交/车站；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖,R119,椰子水橙子,0.7284,匹配你的身体状态：口渴；匹配你的场景：地铁/公交/车站；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖,,
U0633,良好,烦躁,图书馆/自习室、地铁/公交/车站,茶香、清爽,热饮,低糖、低刺激,低糖热饮清爽茶香型,R045,荷叶陈皮,0.7202,匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖、低刺激,R038,菊花柠檬草,0.7201,匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖、低刺激,R043,金银花菊花,0.7545,匹配你的身体状态：良好；匹配你的场景：地铁/公交/车站；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖、低刺激,,
U0634,困倦,开心,图书馆/自习室,奶香、咖啡香、苦感,热饮,乳糖不耐慎用,乳糖不耐慎用热饮奶香咖啡香型,R069,焙茶豆奶,0.8354,匹配你的身体状态：困倦；匹配你的心情状态：开心；匹配你的场景：图书馆/自习室；匹配你的感官偏好：咖啡香、奶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,R082,咖啡椰乳,0.8385,匹配你的身体状态：困倦；匹配你的心情状态：开心；匹配你的场景：图书馆/自习室；匹配你的感官偏好：咖啡香、奶香、苦感；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,R030,芒果红茶,0.7515,匹配你的身体状态：困倦；匹配你的场景：图书馆/自习室；匹配你的感官偏好：苦感；已考虑你的健康约束：乳糖不耐慎用,,
U0635,疲劳,平静,地铁/公交/车站,清爽、茶香,冷饮,咖啡因敏感慎用,咖啡因敏感慎用冷饮清爽茶香型,R045,荷叶陈皮,0.7981,匹配你的身体状态：疲劳；匹配你的心情状态：平静；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R038,菊花柠檬草,0.7981,匹配你的身体状态：疲劳；匹配你的心情状态：平静；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R055,薰衣草蓝莓,0.798,匹配你的身体状态：疲劳；匹配你的心情状态：平静；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,,
U0636,疲劳、口渴,开心,健身房/运动场,清爽、果香,冷饮,低糖,低糖冷饮清爽果香型,R083,冷萃咖啡椰子水,0.8402,匹配你的身体状态：口渴、疲劳；匹配你的心情状态：开心；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R090,黑巧椰乳,0.8402,匹配你的身体状态：口渴、疲劳；匹配你的心情状态：开心；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R113,椰奶荔枝,0.8402,匹配你的身体状态：口渴、疲劳；匹配你的心情状态：开心；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,,
U0637,困倦,平静,学校/教学楼、图书馆/自习室,清爽,冷饮,低糖,低糖冷饮清爽型,R020,草莓玄米茶,0.8095,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的场景：图书馆/自习室、学校/教学楼；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖,R014,葡萄焙茶,0.8095,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的场景：图书馆/自习室、学校/教学楼；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖,R028,苹果焙茶,0.8095,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的场景：图书馆/自习室、学校/教学楼；匹配你的感官偏好：清爽；已考虑你的健康约束：低糖,,
U0638,疲劳,烦躁,商场/商业街,清爽,热饮,低刺激,低刺激热饮清爽型,R055,薰衣草蓝莓,0.8072,匹配你的身体状态：疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低刺激,R116,椰乳百合,0.8058,匹配你的身体状态：疲劳；匹配你的场景：商场/商业街；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低刺激,R037,玫瑰桂花,0.8072,匹配你的身体状态：疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低刺激,,
U0639,疲劳,低落,商场/商业街,茶香、甜感,热饮,低糖,低糖热饮茶香甜感型,R039,茉莉花白茶,0.8402,匹配你的身体状态：疲劳；匹配你的心情状态：低落；匹配你的感官偏好：甜感、茶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,R015,陈皮普洱茶,0.8402,匹配你的身体状态：疲劳；匹配你的心情状态：低落；匹配你的感官偏好：甜感、茶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,R031,陈皮玄米茶,0.8402,匹配你的身体状态：疲劳；匹配你的心情状态：低落；匹配你的感官偏好：甜感、茶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,,
U0640,困倦,紧张,学校/教学楼,茶香、清爽,冷饮,咖啡因敏感慎用,咖啡因敏感慎用冷饮清爽茶香型,R045,荷叶陈皮,0.7267,匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R038,菊花柠檬草,0.7267,匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,R055,薰衣草蓝莓,0.7267,匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用,,
U0641,疲劳、口渴,烦躁,健身房/运动场,果香、酸感、清爽,冷饮,低糖,低糖冷饮清爽果香型,R083,冷萃咖啡椰子水,0.7992,匹配你的身体状态：口渴、疲劳；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R090,黑巧椰乳,0.7991,匹配你的身体状态：口渴、疲劳；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R089,可可粉豆奶,0.773,匹配你的身体状态：疲劳；匹配你的感官偏好：果香、清爽、酸感；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,,
U0642,感觉有点冷,平静,公园/户外,果香、清爽,热饮,低糖、低刺激,低糖热饮清爽果香型,R055,薰衣草蓝莓,0.8402,匹配你的身体状态：感觉有点冷；匹配你的心情状态：平静；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖、低刺激,R038,菊花柠檬草,0.8401,匹配你的身体状态：感觉有点冷；匹配你的心情状态：平静；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖、低刺激,R045,荷叶陈皮,0.8401,匹配你的身体状态：感觉有点冷；匹配你的心情状态：平静；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖、低刺激,,
U0643,疲劳,平静,商场/商业街,清爽,冷饮,低糖,低糖冷饮清爽型,R083,冷萃咖啡椰子水,0.8072,匹配你的身体状态：疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R081,美式咖啡液橙子,0.8072,匹配你的身体状态：疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R009,桃子轻发酵乌龙,0.8072,匹配你的身体状态：疲劳；匹配你的感官偏好：清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,,
U0644,良好,紧张,图书馆/自习室,清爽,常温,咖啡因敏感慎用、乳糖不耐慎用,咖啡因敏感慎用常温清爽型,R045,荷叶陈皮,0.7344,匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用、乳糖不耐慎用,R038,菊花柠檬草,0.7344,匹配你的心情状态：紧张；匹配你的感官偏好：清爽；已考虑你的健康约束：咖啡因敏感慎用、乳糖不耐慎用,R043,金银花菊花,0.8063,匹配你的身体状态：良好；匹配你的感官偏好：清爽；匹配你的冷热偏好：常温；已考虑你的健康约束：咖啡因敏感慎用、乳糖不耐慎用,,
U0645,困倦,紧张,学校/教学楼,清爽、果香,冷饮,,冷饮清爽果香型,R009,桃子轻发酵乌龙,0.8058,匹配你的身体状态：困倦；匹配你的场景：学校/教学楼；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮,R012,荔枝茉莉绿茶,0.8058,匹配你的身体状态：困倦；匹配你的场景：学校/教学楼；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮,R033,草莓茉莉绿茶,0.8058,匹配你的身体状态：困倦；匹配你的场景：学校/教学楼；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮,,
U0646,疲劳、感觉有点冷,烦躁,公园/户外,奶香,热饮,乳糖不耐慎用,乳糖不耐慎用热饮奶香型,R069,焙茶豆奶,0.7727,匹配你的身体状态：疲劳；匹配你的感官偏好：奶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,R030,芒果红茶,0.7539,匹配你的身体状态：疲劳；匹配你的心情状态：烦躁；已考虑你的健康约束：乳糖不耐慎用,R022,苹果茉莉绿茶,0.7538,匹配你的身体状态：疲劳；匹配你的心情状态：烦躁；已考虑你的健康约束：乳糖不耐慎用,,
U0647,疲劳,紧张,图书馆/自习室、地铁/公交/车站,清爽、果香,冷饮,低糖,低糖冷饮清爽果香型,R009,桃子轻发酵乌龙,0.8055,匹配你的身体状态：疲劳；匹配你的场景：图书馆/自习室；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R012,荔枝茉莉绿茶,0.8055,匹配你的身体状态：疲劳；匹配你的场景：图书馆/自习室；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R033,草莓茉莉绿茶,0.8055,匹配你的身体状态：疲劳；匹配你的场景：图书馆/自习室；匹配你的感官偏好：果香、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,,
U0648,困倦,平静,地铁/公交/车站,清爽、茶香,热饮,低糖,低糖热饮清爽茶香型,R022,苹果茉莉绿茶,0.8053,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的感官偏好：清爽、茶香；已考虑你的健康约束：低糖,R014,葡萄焙茶,0.8402,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的感官偏好：清爽、茶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,R028,苹果焙茶,0.8402,匹配你的身体状态：困倦；匹配你的心情状态：平静；匹配你的感官偏好：清爽、茶香；匹配你的冷热偏好：热饮；已考虑你的健康约束：低糖,,
U0649,感觉有点热,烦躁,地铁/公交/车站、公园/户外,清爽、气泡感,冷饮,低糖,低糖冷饮清爽气泡感型,R096,草莓薄荷叶气泡饮,0.8058,匹配你的身体状态：感觉有点热；匹配你的场景：公园/户外、地铁/公交/车站；匹配你的感官偏好：气泡感、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R098,葡萄蝶豆花气泡饮,0.8058,匹配你的身体状态：感觉有点热；匹配你的场景：公园/户外、地铁/公交/车站；匹配你的感官偏好：气泡感、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,R099,桃子茉莉花气泡饮,0.8058,匹配你的身体状态：感觉有点热；匹配你的场景：公园/户外、地铁/公交/车站；匹配你的感官偏好：气泡感、清爽；匹配你的冷热偏好：冷饮；已考虑你的健康约束：低糖,,
U0650,疲劳,烦躁,图书馆/自习室,清爽,热饮,乳糖不耐慎用,乳糖不耐慎用热饮清爽型,R091,低因咖啡椰奶,0.8058,匹配你的身体状态：疲劳；匹配你的场景：图书馆/自习室；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,R020,草莓玄米茶,0.8394,匹配你的身体状态：疲劳；匹配你的心情状态：烦躁；匹配你的场景：图书馆/自习室；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,R014,葡萄焙茶,0.8394,匹配你的身体状态：疲劳；匹配你的心情状态：烦躁；匹配你的场景：图书馆/自习室；匹配你的感官偏好：清爽；匹配你的冷热偏好：热饮；已考虑你的健康约束：乳糖不耐慎用,,
