session_id,user_id,recipe_id,饮品名称,twin_tower_similarity,normalized_twin_similarity,state_score,flavor_score,scene_score,health_score,visual_score,rule_score,makeability_score,novelty_score,label,rank_target_score
S046,U046,R030,焙茶豆乳,-0.6338,0.1831,0.0873,0.0,0.0,1.0,0.0,0.2762,1.0,0.9644,0,0.3366
S046,U046,R031,抹茶豆乳,-0.6158,0.1921,0.0857,0.0,0.0,1.0,0.0,0.2757,1.0,0.8278,0,0.3327
S046,U046,R032,抹茶拿铁,-0.7375,0.1312,0.0662,0.0,0.0,1.0,0.0,0.2698,1.0,0.7344,0,0.0
S046,U046,R033,燕麦奶抹茶拿铁,-0.6384,0.1808,0.085,0.0,0.0,1.0,0.0,0.2755,1.0,0.6534,0,0.3199
S046,U046,R034,椰奶抹茶拿铁,-0.7372,0.1314,0.0767,0.0,0.0,1.0,0.0,0.273,1.0,0.7103,0,0.3044
S046,U046,R035,杏仁奶抹茶拿铁,-0.7454,0.1273,0.085,0.0,0.0,1.0,0.0,0.2755,1.0,0.5321,0,0.2951
S046,U046,R036,港式鸳鸯,-0.7288,0.1356,0.1546,0.0,0.0556,1.0,0.0,0.3047,1.0,0.85,0,0.0
S046,U046,R037,拿铁,-0.7349,0.1325,0.075,0.0,0.0,1.0,0.0,0.2725,1.0,0.7217,0,0.0
S046,U046,R038,燕麦奶拿铁,-0.6729,0.1636,0.0836,0.0,0.0,1.0,0.0,0.2751,1.0,0.986,0,0.3303
S046,U046,R039,椰奶拿铁,-0.7429,0.1285,0.0829,0.0,0.0,1.0,0.0,0.2749,1.0,0.5006,0,0.2937
S046,U046,R040,杏仁奶拿铁,-0.7491,0.1255,0.0836,0.0,0.0,1.0,0.0,0.2751,1.0,0.6648,0,0.3009
S046,U046,R041,拿铁（低咖啡因）,-0.7285,0.1357,0.1217,0.0,0.0625,1.0,0.0,0.2959,1.0,0.5662,0,0.0
S046,U046,R042,燕麦奶拿铁（低咖啡因）,-0.7397,0.1301,0.1323,0.0,0.0625,1.0,0.0,0.2991,1.0,0.5611,0,0.3082
S046,U046,R043,椰奶拿铁（低咖啡因）,-0.7245,0.1378,0.13,0.0,0.0625,1.0,0.0,0.2984,1.0,0.9437,0,0.3297
S046,U046,R044,杏仁奶拿铁（低咖啡因）,-0.7291,0.1355,0.1323,0.0,0.0625,1.0,0.0,0.2991,1.0,0.6763,0,0.3158
S046,U046,R045,卡布奇诺,-0.7326,0.1337,0.072,0.0,0.0,0.65,0.0,0.1841,1.0,0.5645,0,0.0
S046,U046,R046,卡布奇诺（低咖啡因）,-0.7241,0.1379,0.1184,0.0,0.0625,0.65,0.0,0.2074,1.0,0.6486,0,0.0
S046,U046,R047,西班牙拿铁,-0.7327,0.1336,0.1561,0.0,0.0556,0.65,0.0,0.2177,1.0,0.785,0,0.0
S046,U046,R048,西班牙拿铁（低咖啡因）,-0.7298,0.1351,0.1158,0.0,0.0625,1.0,0.0,0.2941,1.0,0.6489,0,0.0
S046,U046,R049,摩卡,-0.735,0.1325,0.148,0.0,0.05,1.0,0.0,0.3019,1.0,0.6458,0,0.0
S046,U046,R050,燕麦奶摩卡,-0.7488,0.1256,0.1548,0.0,0.05,1.0,0.0,0.3039,1.0,0.9822,0,0.3298
S046,U046,R051,椰奶摩卡,-0.7444,0.1278,0.0799,0.0,0.0,1.0,0.0,0.274,1.0,0.9986,0,0.318
S046,U046,R052,杏仁奶摩卡,-0.744,0.128,0.0794,0.0,0.0,1.0,0.0,0.2738,1.0,0.5594,0,0.296
S046,U046,R053,摩卡（低咖啡因）,-0.7343,0.1328,0.1175,0.0,0.0625,1.0,0.0,0.2946,1.0,0.583,0,0.0
S046,U046,R054,燕麦奶摩卡（低咖啡因）,-0.7382,0.1309,0.1261,0.0,0.0625,1.0,0.0,0.2972,1.0,0.6531,0,0.3122
S046,U046,R055,椰奶摩卡（低咖啡因）,-0.7326,0.1337,0.1255,0.0,0.0625,1.0,0.0,0.297,1.0,0.7391,0,0.3174
S046,U046,R056,杏仁奶摩卡（低咖啡因）,-0.7372,0.1314,0.1261,0.0,0.0625,1.0,0.0,0.2972,1.0,0.5282,0,0.3061
S046,U046,R057,dirty,-0.7309,0.1345,0.0716,0.0,0.0,1.0,0.0,0.2715,0.7,0.8793,0,0.0
S046,U046,R058,燕麦奶dirty,-0.7446,0.1277,0.0794,0.0,0.0,1.0,0.0,0.2738,0.7,0.7537,0,0.2756
S046,U046,R059,椰奶dirty,-0.7387,0.1306,0.0794,0.0,0.0,1.0,0.0,0.2738,0.7,0.8892,0,0.2834
S046,U046,R060,杏仁奶dirty,-0.7402,0.1299,0.0794,0.0,0.0,1.0,0.0,0.2738,0.7,0.623,0,0.2698
S046,U046,R061,dirty（低咖啡因）,-0.7286,0.1357,0.1175,0.0,0.0625,1.0,0.0,0.2946,0.7,0.5548,0,0.0
S046,U046,R062,燕麦奶dirty（低咖啡因）,-0.7333,0.1333,0.1267,0.0,0.0625,1.0,0.0,0.2974,0.7,0.5297,0,0.277
S046,U046,R063,椰奶dirty（低咖啡因）,-0.7344,0.1328,0.1255,0.0,0.0625,1.0,0.0,0.297,0.7,0.8947,0,0.2949
S046,U046,R064,杏仁奶dirty（低咖啡因）,-0.7334,0.1333,0.1267,0.0,0.0625,1.0,0.0,0.2974,0.7,0.5749,0,0.2792
S046,U046,R065,热可可,-0.0506,0.4747,0.2268,0.0,0.0625,1.0,0.0,0.3274,1.0,0.6995,0,0.0
S046,U046,R066,燕麦奶热可可,0.1463,0.5731,0.2447,0.0,0.0625,1.0,0.0,0.3328,1.0,0.5091,1,0.5258
S046,U046,R067,杏仁奶热可可,0.1368,0.5684,0.2447,0.0,0.0625,1.0,0.0,0.3328,1.0,0.5067,1,0.524
S046,U046,R068,玫瑰椰椰烤奶,-0.3051,0.3474,0.1244,0.0,0.0714,1.0,0.0,0.298,1.0,0.9427,0,0.4028
S046,U046,R069,玫瑰菊花茶,-0.3299,0.3351,0.1335,0.0,0.0,1.0,0.0,0.2901,1.0,0.8567,0,0.3907
S046,U046,R070,玫瑰陈皮茶,-0.5019,0.249,0.1311,0.0,0.0,1.0,0.0,0.2893,1.0,0.8739,0,0.361
S046,U046,R071,金银花菊花茶,-0.5181,0.241,0.1239,0.0,0.0,1.0,0.0,0.2872,1.0,0.831,0,0.3551
S046,U046,R072,菊花柠檬茶,-0.4758,0.2621,0.1201,0.0,0.0,1.0,0.0,0.286,1.0,0.8804,0,0.3645
S046,U046,R073,薰衣草柠檬茶,-0.486,0.257,0.1194,0.0,0.0,1.0,0.0,0.2858,1.0,0.7,0,0.3536
S046,U046,R074,百花茶,-0.7071,0.1464,0.13,0.0,0.0,1.0,0.0,0.289,1.0,0.9307,0,0.3278
S046,U046,R075,洛神花玫瑰茶,-0.7263,0.1368,0.13,0.0,0.0,1.0,0.0,0.289,1.0,0.7108,0,0.3135
S046,U046,R076,洛神花苹果茶,-0.7249,0.1375,0.1279,0.0,0.0,1.0,0.0,0.2884,1.0,0.5276,0,0.3043
S046,U046,R077,金银花荷叶茶,-0.7925,0.1038,0.115,0.0,0.0,1.0,0.0,0.2845,1.0,0.9825,0,0.3135
S046,U046,R078,百合玫瑰茶,-0.2534,0.3733,0.1375,0.0,0.0,1.0,0.0,0.2913,1.0,0.6563,0,0.3946
S046,U046,R079,陈皮苹果茶,-0.4167,0.2916,0.1181,0.0,0.0,1.0,0.0,0.2854,1.0,0.7225,0,0.3666
S047,U047,R001,薄荷柠檬气泡茶,-0.7897,0.1052,0.159,0.0,0.0556,0.75,0.0,0.2435,0.7,0.5796,0,0.0
S047,U047,R002,蜂蜜柠檬茶,-0.1926,0.4037,0.2173,0.0,0.0625,1.0,0.0,0.3246,0.7,0.794,1,0.4471
S047,U047,R003,葡萄柠檬茉莉花茶,-0.0264,0.4868,0.1835,0.0,0.0625,1.0,0.0,0.3144,0.7,0.8677,1,0.4753
S047,U047,R004,青柠桂花蜜乌龙,-0.2507,0.3746,0.1669,0.0,0.0625,1.0,0.0,0.3094,0.7,0.7456,0,0.3776
S047,U047,R005,百香果乳酸绿茶,-0.7109,0.1445,0.1354,0.0,0.0556,1.0,0.0,0.299,0.7,0.6829,0,0.2893
S047,U047,R006,百香果美式,-0.7985,0.1007,0.1616,0.0,0.0625,0.75,0.0,0.2454,0.7,0.8497,0,0.0
S047,U047,R007,百香果美式（低咖啡因）,-0.837,0.0815,0.0667,0.0,0.05,0.75,0.0,0.215,0.7,0.8462,0,0.0
S047,U047,R008,杨枝甘露,-0.668,0.166,0.1319,0.0,0.0625,1.0,0.0,0.2989,0.3,0.6381,0,0.2545
S047,U047,R009,鲜橙绿茶,-0.6884,0.1558,0.1493,0.0,0.0625,1.0,0.0,0.3042,0.7,0.913,0,0.3071
S047,U047,R010,橙C美式,-0.809,0.0955,0.1762,0.0,0.0625,0.75,0.0,0.2497,0.7,0.7072,0,0.0
S047,U047,R011,橙C美式（低咖啡因）,-0.8169,0.0916,0.0708,0.0,0.0556,0.75,0.0,0.2171,0.7,0.9641,0,0.0
S047,U047,R012,鲜橙养乐多,-0.4717,0.2642,0.1129,0.0,0.0625,1.0,0.0,0.2933,0.7,0.887,0,0.3388
S047,U047,R013,草莓奶昔,-0.5444,0.2278,0.1437,0.0,0.0625,1.0,0.0,0.3025,0.7,0.7106,0,0.3214
S047,U047,R014,蓝莓奶昔,-0.432,0.284,0.1444,0.0,0.0625,1.0,0.0,0.3027,0.7,0.6791,0,0.3396
S047,U047,R015,桃桃乌龙,0.0924,0.5462,0.1661,0.0,0.0625,1.0,0.0,0.3092,0.7,0.9582,0,0.4482
S047,U047,R016,芒果奶昔,-0.5401,0.2299,0.143,0.0,0.0625,1.0,0.0,0.3023,0.7,0.7392,0,0.3235
S047,U047,R017,柠迭莓萝气泡水,-0.5786,0.2107,0.1779,0.0,0.0625,0.75,0.0,0.2502,0.3,0.8995,0,0.0
S047,U047,R018,茉莉苹果奶绿,0.0947,0.5474,0.1989,0.0,0.0625,1.0,0.0,0.319,0.7,0.7761,1,0.4939
S047,U047,R019,荔枝白茶,0.0743,0.5371,0.1765,0.0,0.0625,1.0,0.0,0.3123,0.7,0.9642,1,0.4967
S047,U047,R020,超级吨吨桶,-0.7935,0.1032,0.1513,0.0,0.0556,1.0,0.0,0.3037,0.3,0.8492,0,0.2453
S047,U047,R021,芝士奶盖铁观音,0.0581,0.5291,0.2088,0.0,0.0625,1.0,0.0,0.322,0.7,0.8243,1,0.4913
S047,U047,R022,抹茶椰青美式,-0.5925,0.2037,0.1855,0.0,0.0625,0.75,0.0,0.2525,1.0,0.9243,0,0.0
S047,U047,R023,草莓抹茶椰,-0.2675,0.3662,0.1972,0.0,0.0625,0.75,0.0,0.256,0.7,0.5566,0,0.0
S047,U047,R024,柠檬草薄荷气泡水,-0.7118,0.1441,0.176,0.0,0.0625,0.75,0.0,0.2497,0.7,0.6873,0,0.0
S047,U047,R025,蝶豆花柠檬气泡水,-0.7016,0.1492,0.1735,0.0,0.0625,0.75,0.0,0.2489,0.3,0.6269,0,0.0
S047,U047,R026,泰式奶红,-0.4783,0.2609,0.1379,0.0,0.0,1.0,0.0,0.2914,1.0,0.5672,0,0.3508
S047,U047,R027,泰式奶绿,-0.4708,0.2646,0.1449,0.0,0.0,1.0,0.0,0.2935,1.0,0.7151,0,0.3604
S047,U047,R028,冰橙伯爵鸳鸯茶,-0.7946,0.1027,0.1387,0.0,0.0,0.75,0.0,0.2291,1.0,0.7198,0,0.0
S047,U047,R029,伯爵红茶奶茶,-0.7373,0.1313,0.119,0.0,0.0,1.0,0.0,0.2857,1.0,0.8934,0,0.3192
S047,U047,R030,焙茶豆乳,-0.4957,0.2521,0.1317,0.0,0.0,1.0,0.0,0.2895,1.0,0.9612,0,0.3666
S047,U047,R031,抹茶豆乳,-0.6961,0.152,0.1306,0.0,0.0,0.75,0.0,0.2267,1.0,0.5919,0,0.0
S047,U047,R032,抹茶拿铁,-0.7959,0.1021,0.1212,0.0,0.0,0.75,0.0,0.2238,1.0,0.8355,0,0.0
S047,U047,R033,燕麦奶抹茶拿铁,-0.7223,0.1389,0.13,0.0,0.0,0.75,0.0,0.2265,1.0,0.7864,0,0.0
S047,U047,R034,椰奶抹茶拿铁,-0.8044,0.0978,0.1212,0.0,0.0,0.75,0.0,0.2238,1.0,0.5251,0,0.0
S047,U047,R035,杏仁奶抹茶拿铁,-0.789,0.1055,0.13,0.0,0.0,0.75,0.0,0.2265,1.0,0.8176,0,0.0
S047,U047,R036,港式鸳鸯,-0.7965,0.1017,0.0978,0.0,0.0,0.75,0.0,0.2168,1.0,0.7094,0,0.0
S047,U047,R037,拿铁,-0.792,0.104,0.12,0.0,0.0,0.75,0.0,0.2235,1.0,0.6646,0,0.0
S047,U047,R038,燕麦奶拿铁,-0.7136,0.1432,0.1289,0.0,0.0,0.75,0.0,0.2262,1.0,0.6698,0,0.0
S047,U047,R039,椰奶拿铁,-0.7869,0.1065,0.119,0.0,0.0,0.75,0.0,0.2232,1.0,0.8145,0,0.0
S047,U047,R040,杏仁奶拿铁,-0.7884,0.1058,0.1289,0.0,0.0,0.75,0.0,0.2262,1.0,0.8753,0,0.0
S047,U047,R041,拿铁（低咖啡因）,-0.791,0.1045,0.0212,0.0,0.0,0.75,0.0,0.1938,1.0,0.5462,0,0.0
S047,U047,R042,燕麦奶拿铁（低咖啡因）,-0.7892,0.1054,0.0212,0.0,0.0,0.75,0.0,0.1938,1.0,0.6797,0,0.0
S047,U047,R043,椰奶拿铁（低咖啡因）,-0.7907,0.1046,0.02,0.0,0.0,0.75,0.0,0.1935,1.0,0.9314,0,0.0
S047,U047,R044,杏仁奶拿铁（低咖啡因）,-0.795,0.1025,0.0212,0.0,0.0,0.75,0.0,0.1938,1.0,0.5515,0,0.0
S047,U047,R045,卡布奇诺,-0.7932,0.1034,0.118,0.0,0.0,0.75,0.0,0.2229,1.0,0.631,0,0.0
S047,U047,R046,卡布奇诺（低咖啡因）,-0.7975,0.1012,0.019,0.0,0.0,0.75,0.0,0.1932,1.0,0.9434,0,0.0
S047,U047,R047,西班牙拿铁,-0.7943,0.1029,0.0985,0.0,0.0,0.75,0.0,0.217,1.0,0.5388,0,0.0
S047,U047,R048,西班牙拿铁（低咖啡因）,-0.7964,0.1018,0.0172,0.0,0.0,0.75,0.0,0.1927,1.0,0.6909,0,0.0
S047,U047,R049,摩卡,-0.7876,0.1062,0.0927,0.0,0.0,0.75,0.0,0.2153,1.0,0.949,0,0.0
S047,U047,R050,燕麦奶摩卡,-0.7814,0.1093,0.1004,0.0,0.0,0.75,0.0,0.2176,1.0,0.7999,0,0.0
S047,U047,R051,椰奶摩卡,-0.7864,0.1068,0.1075,0.0,0.0,0.75,0.0,0.2197,1.0,0.7025,0,0.0
S047,U047,R052,杏仁奶摩卡,-0.785,0.1075,0.1158,0.0,0.0,0.75,0.0,0.2222,1.0,0.8198,0,0.0
S047,U047,R053,摩卡（低咖啡因）,-0.7857,0.1071,0.0183,0.0,0.0,0.75,0.0,0.193,1.0,0.8457,0,0.0
S047,U047,R054,燕麦奶摩卡（低咖啡因）,-0.7872,0.1064,0.018,0.0,0.0,0.75,0.0,0.1929,1.0,0.5515,0,0.0
S047,U047,R055,椰奶摩卡（低咖啡因）,-0.7874,0.1063,0.0177,0.0,0.0,0.75,0.0,0.1928,1.0,0.5756,0,0.0
S047,U047,R056,杏仁奶摩卡（低咖啡因）,-0.7835,0.1082,0.018,0.0,0.0,0.75,0.0,0.1929,1.0,0.6638,0,0.0
S047,U047,R057,dirty,-0.7934,0.1033,0.1077,0.0,0.0,0.75,0.0,0.2198,0.7,0.8533,0,0.0
S047,U047,R058,燕麦奶dirty,-0.7828,0.1086,0.1158,0.0,0.0,0.75,0.0,0.2222,0.7,0.6702,0,0.0
S047,U047,R059,椰奶dirty,-0.7901,0.1049,0.1072,0.0,0.0,0.75,0.0,0.2197,0.7,0.6923,0,0.0
S047,U047,R060,杏仁奶dirty,-0.7855,0.1072,0.1158,0.0,0.0,0.75,0.0,0.2222,0.7,0.7737,0,0.0
S047,U047,R061,dirty（低咖啡因）,-0.7895,0.1052,0.0183,0.0,0.0,0.75,0.0,0.193,0.7,0.6185,0,0.0
S047,U047,R062,燕麦奶dirty（低咖啡因）,-0.788,0.106,0.0183,0.0,0.0,0.75,0.0,0.193,0.7,0.8671,0,0.0
S047,U047,R063,椰奶dirty（低咖啡因）,-0.7866,0.1067,0.0177,0.0,0.0,0.75,0.0,0.1928,0.7,0.9639,0,0.0
S047,U047,R064,杏仁奶dirty（低咖啡因）,-0.787,0.1065,0.0183,0.0,0.0,0.75,0.0,0.193,0.7,0.8024,0,0.0
S047,U047,R065,热可可,-0.6853,0.1574,0.0567,0.0,0.0,1.0,0.0,0.267,1.0,0.5879,0,0.3046
S047,U047,R066,燕麦奶热可可,-0.5899,0.205,0.0666,0.0,0.0,1.0,0.0,0.27,1.0,0.6549,0,0.326
S047,U047,R067,杏仁奶热可可,-0.6073,0.1963,0.0666,0.0,0.0,1.0,0.0,0.27,1.0,0.8396,0,0.3322
S047,U047,R068,玫瑰椰椰烤奶,-0.6947,0.1526,0.0734,0.0,0.0,1.0,0.0,0.272,1.0,0.7845,0,0.3151
S047,U047,R069,玫瑰菊花茶,-0.4645,0.2677,0.171,0.0,0.0556,1.0,0.0,0.3096,1.0,0.7373,0,0.3699
S047,U047,R070,玫瑰陈皮茶,-0.6033,0.1983,0.1686,0.0,0.0556,1.0,0.0,0.3089,1.0,0.7422,0,0.3455
S047,U047,R071,金银花菊花茶,-0.4431,0.2784,0.1736,0.0,0.0556,1.0,0.0,0.3104,1.0,0.673,0,0.3708
S047,U047,R072,菊花柠檬茶,-0.3022,0.3489,0.1756,0.0,0.0556,1.0,0.0,0.311,1.0,0.9512,0,0.4096
S047,U047,R073,薰衣草柠檬茶,-0.3184,0.3408,0.1746,0.0,0.0556,1.0,0.0,0.3107,1.0,0.6419,0,0.3912
S047,U047,R074,百花茶,-0.5617,0.2191,0.1675,0.0,0.0556,1.0,0.0,0.3086,1.0,0.8791,0,0.3595
S047,U047,R075,洛神花玫瑰茶,-0.6686,0.1657,0.1565,0.0,0.0556,1.0,0.0,0.3053,1.0,0.5293,0,0.3219
S047,U047,R076,洛神花苹果茶,-0.7433,0.1284,0.1548,0.0,0.0556,1.0,0.0,0.3048,1.0,0.7971,0,0.3219
S047,U047,R077,金银花荷叶茶,-0.7009,0.1496,0.1725,0.0,0.0556,1.0,0.0,0.3101,1.0,0.6921,0,0.3265
S047,U047,R078,百合玫瑰茶,-0.4118,0.2941,0.1625,0.0,0.0556,1.0,0.0,0.3071,1.0,0.6784,0,0.375
S047,U047,R079,陈皮苹果茶,-0.7766,0.1117,0.1664,0.0,0.0556,1.0,0.0,0.3083,1.0,0.5287,0,0.3043
S048,U048,R001,薄荷柠檬气泡茶,-0.6064,0.1968,0.1965,0.0,0.6111,1.0,0.0,0.4006,0.7,0.716,0,0.355
S048,U048,R002,蜂蜜柠檬茶,-0.2069,0.3966,0.1324,0.0,0.3125,1.0,0.0,0.3366,0.7,0.6815,0,0.3943
S048,U048,R003,葡萄柠檬茉莉花茶,-0.3383,0.3309,0.1224,0.0,0.5625,1.0,0.0,0.3711,0.7,0.7449,0,0.39
S048,U048,R004,青柠桂花蜜乌龙,-0.2763,0.3619,0.1299,0.0,0.5625,1.0,0.0,0.3733,0.7,0.7341,0,0.4013
S048,U048,R005,百香果乳酸绿茶,-0.1499,0.4251,0.2035,0.0,0.6111,1.0,0.0,0.4027,0.7,0.5499,1,0.4775
S048,U048,R006,百香果美式,-0.6198,0.1901,0.1344,0.0,0.625,1.0,0.0,0.3841,0.7,0.5667,0,0.3377
S048,U048,R007,百香果美式（低咖啡因）,-0.4133,0.2934,0.1248,0.0,0.6,1.0,0.0,0.3774,0.7,0.9244,0,0.3887
S048,U048,R008,杨枝甘露,-0.343,0.3285,0.1399,0.0,0.5625,1.0,0.0,0.3763,0.3,0.7619,0,0.3524
S048,U048,R009,鲜橙绿茶,-0.4817,0.2592,0.176,0.0,0.5625,1.0,0.0,0.3872,0.7,0.7074,0,0.3703
S048,U048,R010,橙C美式,-0.6214,0.1893,0.0849,0.0,0.5714,1.0,0.0,0.3612,0.7,0.9234,0,0.345
S048,U048,R011,橙C美式（低咖啡因）,-0.4174,0.2913,0.0794,0.0,0.5556,1.0,0.0,0.3571,0.7,0.711,0,0.3682
S048,U048,R012,鲜橙养乐多,0.1247,0.5624,0.2488,0.0,0.625,1.0,0.0,0.4184,0.7,0.9498,1,0.5526
S048,U048,R013,草莓奶昔,-0.2622,0.3689,0.1437,0.0,0.5714,1.0,0.0,0.3788,0.7,0.5691,0,0.398
S048,U048,R014,蓝莓奶昔,-0.195,0.4025,0.1444,0.0,0.5625,1.0,0.0,0.3777,0.7,0.5333,0,0.4075
S048,U048,R015,桃桃乌龙,-0.2209,0.3895,0.1315,0.0,0.5625,1.0,0.0,0.3738,0.7,0.7151,0,0.4103
S048,U048,R016,芒果奶昔,-0.2649,0.3676,0.143,0.0,0.5625,1.0,0.0,0.3773,0.7,0.6413,0,0.4005
S048,U048,R017,柠迭莓萝气泡水,-0.0345,0.4828,0.2229,0.0,0.625,1.0,0.0,0.4106,0.3,0.8014,1,0.4738
S048,U048,R018,茉莉苹果奶绿,-0.534,0.233,0.1301,0.0,0.5714,1.0,0.0,0.3748,0.7,0.5143,0,0.3459
S048,U048,R019,荔枝白茶,-0.2361,0.3819,0.1315,0.0,0.5625,1.0,0.0,0.3738,0.7,0.8294,0,0.4134
S048,U048,R020,超级吨吨桶,-0.6207,0.1896,0.1953,0.0,0.6111,1.0,0.0,0.4003,0.3,0.8863,0,0.3208
S048,U048,R021,芝士奶盖铁观音,-0.4441,0.2779,0.09,0.0,0.5714,1.0,0.0,0.3627,0.7,0.6453,0,0.3628
S048,U048,R022,抹茶椰青美式,-0.6692,0.1654,0.0766,0.0,0.5714,1.0,0.0,0.3587,1.0,0.838,0,0.3612
S048,U048,R023,草莓抹茶椰,-0.5875,0.2062,0.0879,0.0,0.5714,1.0,0.0,0.3621,0.7,0.9412,0,0.3522
S048,U048,R024,柠檬草薄荷气泡水,-0.1651,0.4175,0.2169,0.0,0.625,1.0,0.0,0.4088,0.7,0.8273,1,0.4914
S048,U048,R025,蝶豆花柠檬气泡水,-0.1546,0.4227,0.2144,0.0,0.625,1.0,0.0,0.4081,0.3,0.7681,1,0.45
S048,U048,R026,泰式奶红,-0.4195,0.2903,0.0754,0.0,0.5,1.0,0.0,0.3476,1.0,0.9111,0,0.4036
S048,U048,R027,泰式奶绿,-0.4358,0.2821,0.0824,0.0,0.5,1.0,0.0,0.3497,1.0,0.8205,0,0.3971
S048,U048,R028,冰橙伯爵鸳鸯茶,-0.6107,0.1946,0.0262,0.0,0.5,1.0,0.0,0.3329,1.0,0.7925,0,0.3576
S048,U048,R029,伯爵红茶奶茶,-0.5479,0.2261,0.0784,0.0,0.25,1.0,0.0,0.311,1.0,0.6581,0,0.352
S048,U048,R030,焙茶豆乳,-0.3565,0.3218,0.0817,0.0,0.25,1.0,0.0,0.312,1.0,0.8315,0,0.3946
S048,U048,R031,抹茶豆乳,-0.504,0.248,0.0204,0.0,0.25,1.0,0.0,0.2936,1.0,0.6744,0,0.3526
S048,U048,R032,抹茶拿铁,-0.6197,0.1901,0.0212,0.0,0.25,1.0,0.0,0.2938,1.0,0.9999,0,0.3488
S048,U048,R033,燕麦奶抹茶拿铁,-0.4983,0.2508,0.02,0.0,0.25,1.0,0.0,0.2935,1.0,0.8436,0,0.3621
S048,U048,R034,椰奶抹茶拿铁,-0.6277,0.1862,0.0317,0.0,0.25,1.0,0.0,0.297,1.0,0.5426,0,0.3259
S048,U048,R035,杏仁奶抹茶拿铁,-0.6177,0.1911,0.02,0.0,0.25,1.0,0.0,0.2935,1.0,0.5147,0,0.3247
S048,U048,R036,港式鸳鸯,-0.621,0.1895,0.0159,0.0,0.25,1.0,0.0,0.2923,1.0,0.5904,0,0.3274
S048,U048,R037,拿铁,-0.6186,0.1907,0.02,0.0,0.25,1.0,0.0,0.2935,1.0,0.8513,0,0.3414
S048,U048,R038,燕麦奶拿铁,-0.5216,0.2392,0.0193,0.0,0.25,1.0,0.0,0.2933,1.0,0.8171,0,0.3566
S048,U048,R039,椰奶拿铁,-0.6145,0.1927,0.0284,0.0,0.25,1.0,0.0,0.296,1.0,0.5424,0,0.3278
S048,U048,R040,杏仁奶拿铁,-0.6209,0.1896,0.0193,0.0,0.25,1.0,0.0,0.2933,1.0,0.5034,0,0.3235
S048,U048,R041,拿铁（低咖啡因）,-0.6192,0.1904,0.0212,0.0,0.25,1.0,0.0,0.2938,1.0,0.679,0,0.3328
S048,U048,R042,燕麦奶拿铁（低咖啡因）,-0.6135,0.1932,0.0212,0.0,0.25,1.0,0.0,0.2938,1.0,0.9882,0,0.3492
S048,U048,R043,椰奶拿铁（低咖啡因）,-0.6244,0.1878,0.03,0.0,0.25,1.0,0.0,0.2965,1.0,0.7913,0,0.3387
S048,U048,R044,杏仁奶拿铁（低咖啡因）,-0.6158,0.1921,0.0212,0.0,0.25,1.0,0.0,0.2938,1.0,0.5904,0,0.329
S048,U048,R045,卡布奇诺,-0.6195,0.1902,0.018,0.0,0.25,1.0,0.0,0.2929,1.0,0.7959,0,0.3382
S048,U048,R046,卡布奇诺（低咖啡因）,-0.6187,0.1906,0.019,0.0,0.25,1.0,0.0,0.2932,1.0,0.5445,0,0.3259
S048,U048,R047,西班牙拿铁,-0.6197,0.1901,0.0167,0.0,0.25,1.0,0.0,0.2925,1.0,0.8759,0,0.342
S048,U048,R048,西班牙拿铁（低咖啡因）,-0.6206,0.1897,0.0172,0.0,0.25,1.0,0.0,0.2927,1.0,0.7515,0,0.3357
S048,U048,R049,摩卡,-0.6215,0.1893,0.0266,0.0,0.25,1.0,0.0,0.2955,1.0,0.6824,0,0.3333
S048,U048,R050,燕麦奶摩卡,-0.6158,0.1921,0.0254,0.0,0.25,1.0,0.0,0.2951,1.0,0.9442,0,0.3472
S048,U048,R051,椰奶摩卡,-0.6239,0.188,0.0262,0.0,0.25,1.0,0.0,0.2954,1.0,0.5939,0,0.3284
S048,U048,R052,杏仁奶摩卡,-0.6242,0.1879,0.0258,0.0,0.25,1.0,0.0,0.2952,1.0,0.9601,0,0.3466
S048,U048,R053,摩卡（低咖啡因）,-0.6233,0.1883,0.0275,0.0,0.25,1.0,0.0,0.2958,1.0,0.7812,0,0.3381
S048,U048,R054,燕麦奶摩卡（低咖啡因）,-0.6201,0.1899,0.027,0.0,0.25,1.0,0.0,0.2956,1.0,0.7047,0,0.3347
S048,U048,R055,椰奶摩卡（低咖啡因）,-0.6252,0.1874,0.0266,0.0,0.25,1.0,0.0,0.2955,1.0,0.8267,0,0.3399
S048,U048,R056,杏仁奶摩卡（低咖啡因）,-0.6202,0.1899,0.027,0.0,0.25,1.0,0.0,0.2956,1.0,0.6974,0,0.3343
S048,U048,R057,dirty,-0.6211,0.1894,0.0177,0.0,0.25,1.0,0.0,0.2928,0.7,0.931,0,0.3146
S048,U048,R058,燕麦奶dirty,-0.6133,0.1933,0.0172,0.0,0.25,1.0,0.0,0.2927,0.7,0.7147,0,0.3051
S048,U048,R059,椰奶dirty,-0.6148,0.1926,0.0258,0.0,0.25,1.0,0.0,0.2952,0.7,0.6371,0,0.3021
S048,U048,R060,杏仁奶dirty,-0.6218,0.1891,0.0172,0.0,0.25,1.0,0.0,0.2927,0.7,0.8364,0,0.3097
S048,U048,R061,dirty（低咖啡因）,-0.6212,0.1894,0.0775,0.0,0.25,1.0,0.0,0.3107,0.7,0.8192,0,0.3171
